order_id,account_id,city,street,building,unit,postcode,family_token,order_date
ORD-0002836,ACC-000811,CENTRAL CITY,Maple St. 17,Bldg-98,Apt ۳,PC 2 0098,FAM-X-000811,2025-12-23
ORD-0002837,ACC-000812,Central City,Maple Street 17,Building 98,Unit 4,PC-2-0098,FAM-00392,2025-02-25
ORD-0002838,ACC-000812,Central City,Maple Street 17,Building 98,Unit 4,PC-2-0098,FAM-00392,2025-10-28
ORD-0002839,ACC-000812,Central City,Maple Street 17,Building 98,Unit 4,PC-2-0098,FAM-00392,2025-03-21
ORD-0002840,ACC-000813,Central City,Maple S 17,B ۹۸,۴,,FAM-00392,2025-09-29
ORD-0002841,ACC-000813,Central City,Maple S 17,B ۹۸,۴,,FAM-00392,2025-12-23
ORD-0002842,ACC-000814,SOUTH CITY,Willow St. 17,Bldg-99,Apt ۱,PC 3 0099,FAM-X-000814,2025-10-10
ORD-0002843,ACC-000814,SOUTH CITY,Willow St. 17,Bldg-99,Apt ۱,PC 3 0099,FAM-X-000814,2025-09-16
ORD-0002844,ACC-000814,SOUTH CITY,Willow St. 17,Bldg-99,Apt ۱,PC 3 0099,FAM-X-000814,2025-01-25
ORD-0002845,ACC-000815,SOUTH CITY,Willow St. 17,Bldg-99,Apt ۲,PC 3 0099,FAM-X-000815,2025-11-13
ORD-0002846,ACC-000815,SOUTH CITY,Willow St. 17,Bldg-99,Apt ۲,PC 3 0099,FAM-X-000815,2025-06-18
ORD-0002847,ACC-000815,SOUTH CITY,Willow St. 17,Bldg-99,Apt ۲,PC 3 0099,FAM-X-000815,2025-07-16
ORD-0002848,ACC-000815,SOUTH CITY,Willow St. 17,Bldg-99,Apt ۲,PC 3 0099,FAM-X-000815,2025-08-17
ORD-0002849,ACC-000815,SOUTH CITY,Willow St. 17,Bldg-99,Apt ۲,PC 3 0099,FAM-X-000815,2025-08-28
ORD-0002850,ACC-000816,SOUTH CITY,Willow St. 17,Bldg-99,Apt ۳,PC 3 0099,FAM-X-000816,2025-07-05
ORD-0002851,ACC-000816,SOUTH CITY,Willow St. 17,Bldg-99,Apt ۳,PC 3 0099,FAM-X-000816,2025-07-12
ORD-0002852,ACC-000816,SOUTH CITY,Willow St. 17,Bldg-99,Apt ۳,PC 3 0099,FAM-X-000816,2025-09-20
ORD-0002853,ACC-000817,South City,Willow Street 17,Building 99,Unit 3,PC-3-0099,FAM-X-000817,2025-11-08
ORD-0002854,ACC-000817,South City,Willow Street 17,Building 99,Unit 3,PC-3-0099,FAM-X-000817,2025-04-24
ORD-0002855,ACC-000817,South City,Willow Street 17,Building 99,Unit 3,PC-3-0099,FAM-X-000817,2025-01-08
ORD-0002856,ACC-000818,South City,Willow Street 17,Building 99,Unit 3,PC-3-0099,FAM-X-000818,2025-10-20
ORD-0002857,ACC-000818,South City,Willow Street 17,Building 99,Unit 3,PC-3-0099,FAM-X-000818,2025-04-11
ORD-0002858,ACC-000818,South City,Willow Street 17,Building 99,Unit 3,PC-3-0099,FAM-X-000818,2025-05-05
ORD-0002859,ACC-000818,South City,Willow Street 17,Building 99,Unit 3,PC-3-0099,FAM-X-000818,2025-04-13
ORD-0002860,ACC-000819,SOUTH CITY,Willow St. 17,Bldg-99,Apt ۴,PC 3 0099,FAM-X-000819,2025-01-06
ORD-0002861,ACC-000819,SOUTH CITY,Willow St. 17,Bldg-99,Apt ۴,PC 3 0099,FAM-X-000819,2025-11-05
ORD-0002862,ACC-000820,North City,Oak Street 17,Building 100,Unit 1,PC-1-0100,FAM-X-000820,2025-06-19
ORD-0002863,ACC-000820,North City,Oak Street 17,Building 100,Unit 1,PC-1-0100,FAM-X-000820,2025-07-03
ORD-0002864,ACC-000820,North City,Oak Street 17,Building 100,Unit 1,PC-1-0100,FAM-X-000820,2025-12-16
ORD-0002865,ACC-000820,North City,Oak Street 17,Building 100,Unit 1,PC-1-0100,FAM-X-000820,2025-12-05
ORD-0002866,ACC-000821,North City,Oak Street 17,Building 100,Unit 2,PC-1-0100,FAM-X-000821,2025-07-06
ORD-0002867,ACC-000821,North City,Oak Street 17,Building 100,Unit 2,PC-1-0100,FAM-X-000821,2025-10-26
ORD-0002868,ACC-000821,North City,Oak Street 17,Building 100,Unit 2,PC-1-0100,FAM-X-000821,2025-12-06
ORD-0002869,ACC-000822,NORTH CITY,Oak St. 17,Bldg-100,Apt ۲,PC 1 0100,FAM-X-000822,2025-04-27
ORD-0002870,ACC-000822,NORTH CITY,Oak St. 17,Bldg-100,Apt ۲,PC 1 0100,FAM-X-000822,2025-06-04
ORD-0002871,ACC-000822,NORTH CITY,Oak St. 17,Bldg-100,Apt ۲,PC 1 0100,FAM-X-000822,2025-07-01
ORD-0002872,ACC-000822,NORTH CITY,Oak St. 17,Bldg-100,Apt ۲,PC 1 0100,FAM-X-000822,2025-10-25
ORD-0002873,ACC-000823,North City,Oa St 17,B ۱۰۰,۲,,FAM-X-000823,2025-02-16
ORD-0002874,ACC-000823,North City,Oa St 17,B ۱۰۰,۲,,FAM-X-000823,2025-10-22
ORD-0002875,ACC-000823,North City,Oa St 17,B ۱۰۰,۲,,FAM-X-000823,2025-09-14
ORD-0002876,ACC-000823,North City,Oa St 17,B ۱۰۰,۲,,FAM-X-000823,2025-11-11
ORD-0002877,ACC-000823,North City,Oa St 17,B ۱۰۰,۲,,FAM-X-000823,2025-02-03
ORD-0002878,ACC-000824,North City,Oak Street 17,Building 100,Unit 2,PC-1-0100,FAM-X-000824,2025-07-05
ORD-0002879,ACC-000824,North City,Oak Street 17,Building 100,Unit 2,PC-1-0100,FAM-X-000824,2025-05-28
ORD-0002880,ACC-000825,NORTH CITY,Oak St. 17,Bldg-100,Apt ۳,PC 1 0100,FAM-00399,2025-05-10
ORD-0002881,ACC-000825,NORTH CITY,Oak St. 17,Bldg-100,Apt ۳,PC 1 0100,FAM-00399,2025-02-16
ORD-0002882,ACC-000825,NORTH CITY,Oak St. 17,Bldg-100,Apt ۳,PC 1 0100,FAM-00399,2025-08-13
ORD-0002883,ACC-000825,NORTH CITY,Oak St. 17,Bldg-100,Apt ۳,PC 1 0100,FAM-00399,2025-10-13
ORD-0002884,ACC-000825,NORTH CITY,Oak St. 17,Bldg-100,Apt ۳,PC 1 0100,FAM-00399,2025-02-17
ORD-0002885,ACC-000826,North City,Oak S 17,B ۱۰۰,,,FAM-X-000826,2025-11-26
ORD-0002886,ACC-000826,North City,Oak S 17,B ۱۰۰,,,FAM-X-000826,2025-08-09
ORD-0002887,ACC-000826,North City,Oak S 17,B ۱۰۰,,,FAM-X-000826,2025-03-13
ORD-0002888,ACC-000826,North City,Oak S 17,B ۱۰۰,,,FAM-X-000826,2025-01-31
ORD-0002889,ACC-000826,North City,Oak S 17,B ۱۰۰,,,FAM-X-000826,2025-04-05
ORD-0002890,ACC-000827,North City,Oak Street 17,Building 100,Unit 3,PC-1-0100,FAM-00399,2025-07-09
ORD-0002891,ACC-000827,North City,Oak Street 17,Building 100,Unit 3,PC-1-0100,FAM-00399,2025-10-23
ORD-0002892,ACC-000828,NORTH CITY,Oak St. 17,Bldg-100,Apt ۴,PC 1 0100,FAM-X-000828,2025-08-04
ORD-0002893,ACC-000828,NORTH CITY,Oak St. 17,Bldg-100,Apt ۴,PC 1 0100,FAM-X-000828,2025-12-31
ORD-0002894,ACC-000829,CENTRAL CITY,Pine St. 17,Bldg-101,Apt ۱,PC 2 0101,FAM-X-000829,2025-04-27
ORD-0002895,ACC-000829,CENTRAL CITY,Pine St. 17,Bldg-101,Apt ۱,PC 2 0101,FAM-X-000829,2025-05-08
ORD-0002896,ACC-000829,CENTRAL CITY,Pine St. 17,Bldg-101,Apt ۱,PC 2 0101,FAM-X-000829,2025-09-23
ORD-0002897,ACC-000829,CENTRAL CITY,Pine St. 17,Bldg-101,Apt ۱,PC 2 0101,FAM-X-000829,2025-01-05
ORD-0002898,ACC-000830,Central City,Pine Street 17,Building 101,Unit 1,PC-2-0101,FAM-00401,2025-05-06
ORD-0002899,ACC-000830,Central City,Pine Street 17,Building 101,Unit 1,PC-2-0101,FAM-00401,2025-10-09
ORD-0002900,ACC-000831,Central City,Pine S 17,B ۱۰۱,۳,PC20101,FAM-00402,2025-08-15
ORD-0002901,ACC-000831,Central City,Pine S 17,B ۱۰۱,۳,PC20101,FAM-00402,2025-06-11
ORD-0002902,ACC-000831,Central City,Pine S 17,B ۱۰۱,۳,PC20101,FAM-00402,2025-12-08
ORD-0002903,ACC-000832,Central City,Pine t 17,B ۱۰۱,۲,PC20101,FAM-00402,2025-01-16
ORD-0002904,ACC-000832,Central City,Pine t 17,B ۱۰۱,۲,PC20101,FAM-00402,2025-08-14
ORD-0002905,ACC-000832,Central City,Pine t 17,B ۱۰۱,۲,PC20101,FAM-00402,2025-09-06
ORD-0002906,ACC-000833,CENTRAL CITY,Pine St. 17,Bldg-101,Apt ۳,PC 2 0101,FAM-X-000833,2025-04-28
ORD-0002907,ACC-000833,CENTRAL CITY,Pine St. 17,Bldg-101,Apt ۳,PC 2 0101,FAM-X-000833,2025-01-22
ORD-0002908,ACC-000834,Central City,Pin St 17,B ۱۰۱,,,FAM-X-000834,2025-11-16
ORD-0002909,ACC-000834,Central City,Pin St 17,B ۱۰۱,,,FAM-X-000834,2025-06-23
ORD-0002910,ACC-000834,Central City,Pin St 17,B ۱۰۱,,,FAM-X-000834,2025-01-10
ORD-0002911,ACC-000834,Central City,Pin St 17,B ۱۰۱,,,FAM-X-000834,2025-11-03
ORD-0002912,ACC-000834,Central City,Pin St 17,B ۱۰۱,,,FAM-X-000834,2025-09-05
ORD-0002913,ACC-000835,Central City,Pine Street 17,Building 101,Unit 4,PC-2-0101,FAM-X-000835,2025-12-15
ORD-0002914,ACC-000835,Central City,Pine Street 17,Building 101,Unit 4,PC-2-0101,FAM-X-000835,2025-01-10
ORD-0002915,ACC-000836,CENTRAL CITY,Pine St. 17,Bldg-101,Apt ۴,PC 2 0101,FAM-X-000836,2025-10-24
ORD-0002916,ACC-000836,CENTRAL CITY,Pine St. 17,Bldg-101,Apt ۴,PC 2 0101,FAM-X-000836,2025-11-23
ORD-0002917,ACC-000836,CENTRAL CITY,Pine St. 17,Bldg-101,Apt ۴,PC 2 0101,FAM-X-000836,2025-02-16
ORD-0002918,ACC-000836,CENTRAL CITY,Pine St. 17,Bldg-101,Apt ۴,PC 2 0101,FAM-X-000836,2025-01-07
ORD-0002919,ACC-000837,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۱,PC 3 0102,FAM-X-000837,2025-12-29
ORD-0002920,ACC-000837,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۱,PC 3 0102,FAM-X-000837,2025-10-07
ORD-0002921,ACC-000838,South City,El St 17,B ۱۰۲,۱,,FAM-00405,2025-09-11
ORD-0002922,ACC-000838,South City,El St 17,B ۱۰۲,۱,,FAM-00405,2025-08-28
ORD-0002923,ACC-000838,South City,El St 17,B ۱۰۲,۱,,FAM-00405,2025-08-02
ORD-0002924,ACC-000838,South City,El St 17,B ۱۰۲,۱,,FAM-00405,2025-01-19
ORD-0002925,ACC-000838,South City,El St 17,B ۱۰۲,۱,,FAM-00405,2025-06-29
ORD-0002926,ACC-000839,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۲,PC 3 0102,FAM-X-000839,2025-09-13
ORD-0002927,ACC-000839,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۲,PC 3 0102,FAM-X-000839,2025-06-27
ORD-0002928,ACC-000839,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۲,PC 3 0102,FAM-X-000839,2025-08-17
ORD-0002929,ACC-000839,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۲,PC 3 0102,FAM-X-000839,2025-09-28
ORD-0002930,ACC-000839,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۲,PC 3 0102,FAM-X-000839,2025-09-17
ORD-0002931,ACC-000840,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۲,PC 3 0102,FAM-X-000840,2025-12-06
ORD-0002932,ACC-000840,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۲,PC 3 0102,FAM-X-000840,2025-08-29
ORD-0002933,ACC-000841,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۳,PC 3 0102,FAM-X-000841,2025-02-13
ORD-0002934,ACC-000841,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۳,PC 3 0102,FAM-X-000841,2025-05-21
ORD-0002935,ACC-000841,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۳,PC 3 0102,FAM-X-000841,2025-06-23
ORD-0002936,ACC-000841,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۳,PC 3 0102,FAM-X-000841,2025-10-12
ORD-0002937,ACC-000842,South City,Elm Street 17,Building 102,Unit 3,PC-3-0102,FAM-X-000842,2025-09-19
ORD-0002938,ACC-000842,South City,Elm Street 17,Building 102,Unit 3,PC-3-0102,FAM-X-000842,2025-06-07
ORD-0002939,ACC-000842,South City,Elm Street 17,Building 102,Unit 3,PC-3-0102,FAM-X-000842,2025-01-14
ORD-0002940,ACC-000842,South City,Elm Street 17,Building 102,Unit 3,PC-3-0102,FAM-X-000842,2025-04-14
ORD-0002941,ACC-000843,South City,Elm Street 17,Building 102,Unit 3,PC-3-0102,FAM-X-000843,2025-07-06
ORD-0002942,ACC-000843,South City,Elm Street 17,Building 102,Unit 3,PC-3-0102,FAM-X-000843,2025-01-31
ORD-0002943,ACC-000843,South City,Elm Street 17,Building 102,Unit 3,PC-3-0102,FAM-X-000843,2025-03-02
ORD-0002944,ACC-000844,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۳,PC 3 0102,FAM-X-000844,2025-03-03
ORD-0002945,ACC-000844,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۳,PC 3 0102,FAM-X-000844,2025-06-05
ORD-0002946,ACC-000845,South City,Elm Street 17,Building 102,Unit 3,PC-3-0102,FAM-X-000845,2025-09-22
ORD-0002947,ACC-000845,South City,Elm Street 17,Building 102,Unit 3,PC-3-0102,FAM-X-000845,2025-11-24
ORD-0002948,ACC-000845,South City,Elm Street 17,Building 102,Unit 3,PC-3-0102,FAM-X-000845,2025-03-24
ORD-0002949,ACC-000845,South City,Elm Street 17,Building 102,Unit 3,PC-3-0102,FAM-X-000845,2025-01-10
ORD-0002950,ACC-000846,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۳,PC 3 0102,FAM-X-000846,2025-04-27
ORD-0002951,ACC-000846,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۳,PC 3 0102,FAM-X-000846,2025-04-20
ORD-0002952,ACC-000846,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۳,PC 3 0102,FAM-X-000846,2025-03-24
ORD-0002953,ACC-000846,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۳,PC 3 0102,FAM-X-000846,2025-03-21
ORD-0002954,ACC-000846,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۳,PC 3 0102,FAM-X-000846,2025-06-22
ORD-0002955,ACC-000847,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۴,PC 3 0102,FAM-X-000847,2025-02-26
ORD-0002956,ACC-000847,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۴,PC 3 0102,FAM-X-000847,2025-10-28
ORD-0002957,ACC-000847,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۴,PC 3 0102,FAM-X-000847,2025-09-20
ORD-0002958,ACC-000847,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۴,PC 3 0102,FAM-X-000847,2025-02-23
ORD-0002959,ACC-000848,South City,Elm Street 17,Building 102,Unit 4,PC-3-0102,FAM-X-000848,2025-02-14
ORD-0002960,ACC-000848,South City,Elm Street 17,Building 102,Unit 4,PC-3-0102,FAM-X-000848,2025-10-05
ORD-0002961,ACC-000848,South City,Elm Street 17,Building 102,Unit 4,PC-3-0102,FAM-X-000848,2025-04-07
ORD-0002962,ACC-000848,South City,Elm Street 17,Building 102,Unit 4,PC-3-0102,FAM-X-000848,2025-07-09
ORD-0002963,ACC-000849,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۴,PC 3 0102,FAM-X-000849,2025-05-12
ORD-0002964,ACC-000849,SOUTH CITY,Elm St. 17,Bldg-102,Apt ۴,PC 3 0102,FAM-X-000849,2025-07-19
ORD-0002965,ACC-000850,NORTH CITY,Cedar St. 18,Bldg-103,Apt ۱,PC 1 0103,FAM-X-000850,2025-05-02
ORD-0002966,ACC-000850,NORTH CITY,Cedar St. 18,Bldg-103,Apt ۱,PC 1 0103,FAM-X-000850,2025-02-27
ORD-0002967,ACC-000850,NORTH CITY,Cedar St. 18,Bldg-103,Apt ۱,PC 1 0103,FAM-X-000850,2025-11-06
ORD-0002968,ACC-000851,North City,Cedar Street 18,Building 103,Unit 2,PC-1-0103,FAM-X-000851,2025-08-06
ORD-0002969,ACC-000851,North City,Cedar Street 18,Building 103,Unit 2,PC-1-0103,FAM-X-000851,2025-04-10
ORD-0002970,ACC-000851,North City,Cedar Street 18,Building 103,Unit 2,PC-1-0103,FAM-X-000851,2025-10-10
ORD-0002971,ACC-000851,North City,Cedar Street 18,Building 103,Unit 2,PC-1-0103,FAM-X-000851,2025-06-20
ORD-0002972,ACC-000851,North City,Cedar Street 18,Building 103,Unit 2,PC-1-0103,FAM-X-000851,2025-11-27
ORD-0002973,ACC-000852,North City,Ceda St 18,B ۱۰۳,۲,PC10103,FAM-X-000852,2025-03-01
ORD-0002974,ACC-000852,North City,Ceda St 18,B ۱۰۳,۲,PC10103,FAM-X-000852,2025-06-29
ORD-0002975,ACC-000852,North City,Ceda St 18,B ۱۰۳,۲,PC10103,FAM-X-000852,2025-05-16
ORD-0002976,ACC-000852,North City,Ceda St 18,B ۱۰۳,۲,PC10103,FAM-X-000852,2025-08-25
ORD-0002977,ACC-000852,North City,Ceda St 18,B ۱۰۳,۲,PC10103,FAM-X-000852,2025-01-20
ORD-0002978,ACC-000853,NORTH CITY,Cedar St. 18,Bldg-103,Apt ۲,PC 1 0103,FAM-X-000853,2025-02-24
ORD-0002979,ACC-000853,NORTH CITY,Cedar St. 18,Bldg-103,Apt ۲,PC 1 0103,FAM-X-000853,2025-08-18
ORD-0002980,ACC-000854,North City,Cedar Street 18,Building 103,Unit 3,PC-1-0103,FAM-00411,2025-09-05
ORD-0002981,ACC-000854,North City,Cedar Street 18,Building 103,Unit 3,PC-1-0103,FAM-00411,2025-07-06
ORD-0002982,ACC-000854,North City,Cedar Street 18,Building 103,Unit 3,PC-1-0103,FAM-00411,2025-04-15
ORD-0002983,ACC-000855,North City,Cedar Street 18,Building 103,Unit 3,PC-1-0103,FAM-00411,2025-03-29
ORD-0002984,ACC-000855,North City,Cedar Street 18,Building 103,Unit 3,PC-1-0103,FAM-00411,2025-03-25
ORD-0002985,ACC-000855,North City,Cedar Street 18,Building 103,Unit 3,PC-1-0103,FAM-00411,2025-05-10
ORD-0002986,ACC-000856,NORTH CITY,Cedar St. 18,Bldg-103,Apt ۳,PC 1 0103,FAM-00411,2025-07-27
ORD-0002987,ACC-000856,NORTH CITY,Cedar St. 18,Bldg-103,Apt ۳,PC 1 0103,FAM-00411,2025-02-20
ORD-0002988,ACC-000856,NORTH CITY,Cedar St. 18,Bldg-103,Apt ۳,PC 1 0103,FAM-00411,2025-02-22
ORD-0002989,ACC-000856,NORTH CITY,Cedar St. 18,Bldg-103,Apt ۳,PC 1 0103,FAM-00411,2025-03-28
ORD-0002990,ACC-000857,NORTH CITY,Cedar St. 18,Bldg-103,Apt ۴,PC 1 0103,FAM-X-000857,2025-11-26
ORD-0002991,ACC-000857,NORTH CITY,Cedar St. 18,Bldg-103,Apt ۴,PC 1 0103,FAM-X-000857,2025-10-20
ORD-0002992,ACC-000857,NORTH CITY,Cedar St. 18,Bldg-103,Apt ۴,PC 1 0103,FAM-X-000857,2025-10-31
ORD-0002993,ACC-000857,NORTH CITY,Cedar St. 18,Bldg-103,Apt ۴,PC 1 0103,FAM-X-000857,2025-02-06
ORD-0002994,ACC-000857,NORTH CITY,Cedar St. 18,Bldg-103,Apt ۴,PC 1 0103,FAM-X-000857,2025-05-16
ORD-0002995,ACC-000858,Central City,Male St 18,B ۱۰۴,۲,,FAM-00413,2025-04-11
ORD-0002996,ACC-000858,Central City,Male St 18,B ۱۰۴,۲,,FAM-00413,2025-04-25
ORD-0002997,ACC-000858,Central City,Male St 18,B ۱۰۴,۲,,FAM-00413,2025-02-25
ORD-0002998,ACC-000859,Central City,Maple S 18,B ۱۰۴,,,FAM-00413,2025-06-28
ORD-0002999,ACC-000859,Central City,Maple S 18,B ۱۰۴,,,FAM-00413,2025-04-14
ORD-0003000,ACC-000859,Central City,Maple S 18,B ۱۰۴,,,FAM-00413,2025-07-22
ORD-0003001,ACC-000860,Central City,Mapl St 18,B ۱۰۴,۲,PC20104,FAM-X-000860,2025-05-01
ORD-0003002,ACC-000860,Central City,Mapl St 18,B ۱۰۴,۲,PC20104,FAM-X-000860,2025-07-12
ORD-0003003,ACC-000860,Central City,Mapl St 18,B ۱۰۴,۲,PC20104,FAM-X-000860,2025-03-27
ORD-0003004,ACC-000860,Central City,Mapl St 18,B ۱۰۴,۲,PC20104,FAM-X-000860,2025-05-03
ORD-0003005,ACC-000861,CENTRAL CITY,Maple St. 18,Bldg-104,Apt ۳,PC 2 0104,FAM-X-000861,2025-01-17
ORD-0003006,ACC-000861,CENTRAL CITY,Maple St. 18,Bldg-104,Apt ۳,PC 2 0104,FAM-X-000861,2025-09-15
ORD-0003007,ACC-000861,CENTRAL CITY,Maple St. 18,Bldg-104,Apt ۳,PC 2 0104,FAM-X-000861,2025-10-28
ORD-0003008,ACC-000862,CENTRAL CITY,Maple St. 18,Bldg-104,Apt ۴,PC 2 0104,FAM-X-000862,2025-04-30
ORD-0003009,ACC-000862,CENTRAL CITY,Maple St. 18,Bldg-104,Apt ۴,PC 2 0104,FAM-X-000862,2025-03-18
ORD-0003010,ACC-000862,CENTRAL CITY,Maple St. 18,Bldg-104,Apt ۴,PC 2 0104,FAM-X-000862,2025-12-20
ORD-0003011,ACC-000863,South City,Willow Street 18,Building 105,Unit 1,PC-3-0105,FAM-X-000863,2025-03-02
ORD-0003012,ACC-000863,South City,Willow Street 18,Building 105,Unit 1,PC-3-0105,FAM-X-000863,2025-05-12
ORD-0003013,ACC-000863,South City,Willow Street 18,Building 105,Unit 1,PC-3-0105,FAM-X-000863,2025-08-29
ORD-0003014,ACC-000863,South City,Willow Street 18,Building 105,Unit 1,PC-3-0105,FAM-X-000863,2025-12-31
ORD-0003015,ACC-000864,South City,Willow S 18,B ۱۰۵,۳,,FAM-X-000864,2025-01-15
ORD-0003016,ACC-000864,South City,Willow S 18,B ۱۰۵,۳,,FAM-X-000864,2025-12-09
ORD-0003017,ACC-000865,South City,Willow Street 18,Building 105,Unit 3,PC-3-0105,FAM-X-000865,2025-06-04
ORD-0003018,ACC-000865,South City,Willow Street 18,Building 105,Unit 3,PC-3-0105,FAM-X-000865,2025-12-21
ORD-0003019,ACC-000865,South City,Willow Street 18,Building 105,Unit 3,PC-3-0105,FAM-X-000865,2025-06-13
ORD-0003020,ACC-000866,SOUTH CITY,Willow St. 18,Bldg-105,Apt ۳,PC 3 0105,FAM-00419,2025-09-18
ORD-0003021,ACC-000866,SOUTH CITY,Willow St. 18,Bldg-105,Apt ۳,PC 3 0105,FAM-00419,2025-03-30
ORD-0003022,ACC-000866,SOUTH CITY,Willow St. 18,Bldg-105,Apt ۳,PC 3 0105,FAM-00419,2025-05-26
ORD-0003023,ACC-000867,SOUTH CITY,Willow St. 18,Bldg-105,Apt ۴,PC 3 0105,FAM-X-000867,2025-03-07
ORD-0003024,ACC-000867,SOUTH CITY,Willow St. 18,Bldg-105,Apt ۴,PC 3 0105,FAM-X-000867,2025-02-10
ORD-0003025,ACC-000867,SOUTH CITY,Willow St. 18,Bldg-105,Apt ۴,PC 3 0105,FAM-X-000867,2025-10-07
ORD-0003026,ACC-000867,SOUTH CITY,Willow St. 18,Bldg-105,Apt ۴,PC 3 0105,FAM-X-000867,2025-04-16
ORD-0003027,ACC-000867,SOUTH CITY,Willow St. 18,Bldg-105,Apt ۴,PC 3 0105,FAM-X-000867,2025-10-07
ORD-0003028,ACC-000868,North City,Oa St 18,B ۱۰۶,,,FAM-X-000868,2025-05-11
ORD-0003029,ACC-000868,North City,Oa St 18,B ۱۰۶,,,FAM-X-000868,2025-12-30
ORD-0003030,ACC-000869,NORTH CITY,Oak St. 18,Bldg-106,Apt ۱,PC 1 0106,FAM-X-000869,2025-03-21
ORD-0003031,ACC-000869,NORTH CITY,Oak St. 18,Bldg-106,Apt ۱,PC 1 0106,FAM-X-000869,2025-11-09
ORD-0003032,ACC-000869,NORTH CITY,Oak St. 18,Bldg-106,Apt ۱,PC 1 0106,FAM-X-000869,2025-02-03
ORD-0003033,ACC-000870,NORTH CITY,Oak St. 18,Bldg-106,Apt ۲,PC 1 0106,FAM-X-000870,2025-10-09
ORD-0003034,ACC-000870,NORTH CITY,Oak St. 18,Bldg-106,Apt ۲,PC 1 0106,FAM-X-000870,2025-08-14
ORD-0003035,ACC-000870,NORTH CITY,Oak St. 18,Bldg-106,Apt ۲,PC 1 0106,FAM-X-000870,2025-10-15
ORD-0003036,ACC-000870,NORTH CITY,Oak St. 18,Bldg-106,Apt ۲,PC 1 0106,FAM-X-000870,2025-06-18
ORD-0003037,ACC-000870,NORTH CITY,Oak St. 18,Bldg-106,Apt ۲,PC 1 0106,FAM-X-000870,2025-01-03
ORD-0003038,ACC-000871,NORTH CITY,Oak St. 18,Bldg-106,Apt ۳,PC 1 0106,FAM-X-000871,2025-11-10
ORD-0003039,ACC-000871,NORTH CITY,Oak St. 18,Bldg-106,Apt ۳,PC 1 0106,FAM-X-000871,2025-03-10
ORD-0003040,ACC-000872,NORTH CITY,Oak St. 18,Bldg-106,Apt ۴,PC 1 0106,FAM-00424,2025-11-17
ORD-0003041,ACC-000872,NORTH CITY,Oak St. 18,Bldg-106,Apt ۴,PC 1 0106,FAM-00424,2025-12-22
ORD-0003042,ACC-000872,NORTH CITY,Oak St. 18,Bldg-106,Apt ۴,PC 1 0106,FAM-00424,2025-02-14
ORD-0003043,ACC-000872,NORTH CITY,Oak St. 18,Bldg-106,Apt ۴,PC 1 0106,FAM-00424,2025-08-04
ORD-0003044,ACC-000872,NORTH CITY,Oak St. 18,Bldg-106,Apt ۴,PC 1 0106,FAM-00424,2025-02-11
ORD-0003045,ACC-000873,NORTH CITY,Oak St. 18,Bldg-106,Apt ۴,PC 1 0106,FAM-00424,2025-04-19
ORD-0003046,ACC-000873,NORTH CITY,Oak St. 18,Bldg-106,Apt ۴,PC 1 0106,FAM-00424,2025-08-14
ORD-0003047,ACC-000873,NORTH CITY,Oak St. 18,Bldg-106,Apt ۴,PC 1 0106,FAM-00424,2025-10-06
ORD-0003048,ACC-000873,NORTH CITY,Oak St. 18,Bldg-106,Apt ۴,PC 1 0106,FAM-00424,2025-12-24
ORD-0003049,ACC-000873,NORTH CITY,Oak St. 18,Bldg-106,Apt ۴,PC 1 0106,FAM-00424,2025-03-31
ORD-0003050,ACC-000874,North City,Oak Street 18,Building 106,Unit 4,PC-1-0106,FAM-00424,2025-10-10
ORD-0003051,ACC-000874,North City,Oak Street 18,Building 106,Unit 4,PC-1-0106,FAM-00424,2025-12-05
ORD-0003052,ACC-000874,North City,Oak Street 18,Building 106,Unit 4,PC-1-0106,FAM-00424,2025-11-07
ORD-0003053,ACC-000874,North City,Oak Street 18,Building 106,Unit 4,PC-1-0106,FAM-00424,2025-05-30
ORD-0003054,ACC-000874,North City,Oak Street 18,Building 106,Unit 4,PC-1-0106,FAM-00424,2025-09-25
